letter 5 16 Class9 3020 749 93,2119 6,78808 87,1523 87,2679 12,7321 0,13245
letter 5 16 Class10 2988 1418 92,1352 7,86479 87,5502 87,6676 12,3324 0,133869
letter 5 16 Class11 2956 1143 82,3072 17,6928 69,2828 69,3767 30,6233 0,135318
letter 5 16 Class12 3044 1041 92,9698 7,03022 89,4875 89,7233 10,2767 0,262812
letter 5 16 Class13 3168 1498 94,5391 5,46086 89,899 90,8163 9,18367 1,0101
letter 5 16 Class14 3132 1183 82,8863 17,1137 71,0089 71,0997 28,9003 0,127714
letter 5 16 Class15 3012 838 80,9761 19,0239 60,6906 60,6906 39,3094 0
letter 5 16 Class16 3212 1605 90,7534 9,24658 79,8257 79,9252 20,0748 0,124533
letter 5 16 Class17 3132 1117 71,3602 28,6398 69,9872 70,3466 29,6534 0,510856
letter 5 16 Class18 3032 796 76,1214 23,8786 68,9974 68,9974 31,0026 0
letter 5 16 Class19 2992 1031 80,2473 19,7527 55,8824 55,8824 44,1176 0
letter 5 16 Class20 3184 1071 85,7726 14,2274 81,1558 81,1558 18,8442 0
letter 5 16 Class21 3252 1258 85,6396 14,3604 80,0738 80,2713 19,7287 0,246002
letter 5 16 Class22 3056 981 94,2408 5,75916 84,555 84,555 15,445 0
letter 5 16 Class23 3008 1198 95,0133 4,9867 90,2926 90,4128 9,58722 0,132979
letter 5 16 Class24 3148 830 72,8717 27,1283 69,3774 69,4656 30,5344 0,127065
letter 5 16 Class25 3144 1495 90,2672 9,73282 83,0789 83,7179 16,2821 0,763359
letter 5 16 Class26 2936 988 86,3079 13,6921 80,9264 80,9264 19,0736 0
